donor	arm	locus	gene	level	picks	quality	truth_haplotypes	called	correct	allele_matches	sources
HG02391	full-ens	HLA-B	B	cds_exact	HIFI032662D.2,RY01.1	5.37	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-B	B	gene_exact	HIFI032662D.2,RY01.1	5.37	HG02391.1,HG02391.2	1	0	1	backbone,backbone
HG02391	full-ens	HLA-C	C	two_field	HG00706.1,HG01940.1	6.18	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-C	C	g_group	HG00706.1,HG01940.1	6.18	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-C	C	cds_exact	HG00706.1,HG01940.1	6.18	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-C	C	gene_exact	HG00706.1,HG01940.1	6.18	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPA1	two_field	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPA1	g_group	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPA1	cds_exact	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPA1	gene_exact	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPB1	two_field	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPB1	g_group	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPB1	cds_exact	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DP	DPB1	gene_exact	HG00423.1,HIFI032373D.2	3.51	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQA1	two_field	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQA1	g_group	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQA1	cds_exact	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQA1	gene_exact	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQB1	two_field	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQB1	g_group	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQB1	cds_exact	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DQ	DQB1	gene_exact	HIFI032373D.2,apr031.2	19.56	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB1	DRB1	two_field	HG00408.2,apr024.2	1.8	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB1	DRB1	g_group	HG00408.2,apr024.2	1.8	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB1	DRB1	cds_exact	HG00408.2,apr024.2	1.8	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB1	DRB1	gene_exact	HG00408.2,apr024.2	1.8	HG02391.1,HG02391.2	1	0	1	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB3	two_field	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB3	g_group	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB3	cds_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB3	gene_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB4	two_field	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB4	g_group	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB4	cds_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB4	gene_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB5	two_field	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB5	g_group	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB5	cds_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	1	2	backbone,backbone
HG02391	full-ens	HLA-DRB345	DRB5	gene_exact	HG02155.2,HG02698.1	3.0	HG02391.1,HG02391.2	1	0	1	backbone,backbone
HG02523	full-ens	HLA-A	A	two_field	HG00408.2,HIFI032182D.1	9.59	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-A	A	g_group	HG00408.2,HIFI032182D.1	9.59	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-A	A	cds_exact	HG00408.2,HIFI032182D.1	9.59	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-A	A	gene_exact	HG00408.2,HIFI032182D.1	9.59	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-B	B	two_field	HIFI032164D.2,GRCh38.0~B_07-05-01-01	3.76	HG02523.1,HG02523.2	1	1	2	backbone,ipd_near
HG02523	full-ens	HLA-B	B	g_group	HIFI032164D.2,GRCh38.0~B_07-05-01-01	3.76	HG02523.1,HG02523.2	1	1	2	backbone,ipd_near
HG02523	full-ens	HLA-B	B	cds_exact	HIFI032164D.2,GRCh38.0~B_07-05-01-01	3.76	HG02523.1,HG02523.2	1	1	2	backbone,ipd_near
HG02523	full-ens	HLA-B	B	gene_exact	HIFI032164D.2,GRCh38.0~B_07-05-01-01	3.76	HG02523.1,HG02523.2	0	0	1	backbone,ipd_near
HG02523	full-ens	HLA-C	C	two_field	HG02040.1,HIFI032373D.1	2.55	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-C	C	g_group	HG02040.1,HIFI032373D.1	2.55	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-C	C	cds_exact	HG02040.1,HIFI032373D.1	2.55	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-C	C	gene_exact	HG02040.1,HIFI032373D.1	2.55	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPA1	two_field	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPA1	g_group	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPA1	cds_exact	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPA1	gene_exact	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPB1	two_field	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPB1	g_group	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPB1	cds_exact	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DP	DPB1	gene_exact	HG02015.2,HG02071.1	4.94	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQA1	two_field	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQA1	g_group	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQA1	cds_exact	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQA1	gene_exact	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQB1	two_field	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQB1	g_group	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQB1	cds_exact	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DQ	DQB1	gene_exact	HG00423.1,HG02040.1	2.61	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB1	DRB1	two_field	HIFI032607D.1,apr002.2	2.39	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB1	DRB1	g_group	HIFI032607D.1,apr002.2	2.39	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB1	DRB1	cds_exact	HIFI032607D.1,apr002.2	2.39	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB1	DRB1	gene_exact	HIFI032607D.1,apr002.2	2.39	HG02523.1,HG02523.2	1	0	0	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB3	two_field	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB3	g_group	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB3	cds_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB3	gene_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB4	two_field	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB4	g_group	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB4	cds_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB4	gene_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB5	two_field	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB5	g_group	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB5	cds_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02523	full-ens	HLA-DRB345	DRB5	gene_exact	HG02040.1,HG02040.2	1.57	HG02523.1,HG02523.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-A	A	two_field	apr002.1,apr006.2~A_68-190-02	7.59	HG02602.1,HG02602.2	1	0	1	backbone,ipd_near
HG02602	full-ens	HLA-A	A	g_group	apr002.1,apr006.2~A_68-190-02	7.59	HG02602.1,HG02602.2	1	1	2	backbone,ipd_near
HG02602	full-ens	HLA-A	A	cds_exact	apr002.1,apr006.2~A_68-190-02	7.59	HG02602.1,HG02602.2	1	0	1	backbone,ipd_near
HG02602	full-ens	HLA-A	A	gene_exact	apr002.1,apr006.2~A_68-190-02	7.59	HG02602.1,HG02602.2	0	0	1	backbone,ipd_near
HG02602	full-ens	HLA-B	B	two_field	HG00133.2,NA20905.2	6.33	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-B	B	g_group	HG00133.2,NA20905.2	6.33	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-B	B	cds_exact	HG00133.2,NA20905.2	6.33	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-B	B	gene_exact	HG00133.2,NA20905.2	6.33	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-C	C	two_field	HG01358.2,HG03688.2	7.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-C	C	g_group	HG01358.2,HG03688.2	7.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-C	C	cds_exact	HG01358.2,HG03688.2	7.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-C	C	gene_exact	HG01358.2,HG03688.2	7.6	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DP	DPA1	two_field	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,ipd_near
HG02602	full-ens	HLA-DP	DPA1	g_group	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,ipd_near
HG02602	full-ens	HLA-DP	DPA1	cds_exact	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,ipd_near
HG02602	full-ens	HLA-DP	DPA1	gene_exact	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	0	0	1	backbone,ipd_near
HG02602	full-ens	HLA-DP	DPB1	two_field	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DP	DPB1	g_group	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DP	DPB1	cds_exact	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DP	DPB1	gene_exact	NA20762.2,HG02109.2~DPA1_02-28-02	3.54	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DQ	DQA1	two_field	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQA1	g_group	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQA1	cds_exact	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQA1	gene_exact	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQB1	two_field	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQB1	g_group	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQB1	cds_exact	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DQ	DQB1	gene_exact	apr041.1,apr52.1	2.92	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB1	DRB1	two_field	HG03784.2,NA21144.1	3.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB1	DRB1	g_group	HG03784.2,NA21144.1	3.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB1	DRB1	cds_exact	HG03784.2,NA21144.1	3.6	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB1	DRB1	gene_exact	HG03784.2,NA21144.1	3.6	HG02602.1,HG02602.2	1	0	1	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB3	two_field	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB3	g_group	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB3	cds_exact	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB3	gene_exact	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB4	gene_exact	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB5	two_field	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB5	g_group	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB5	cds_exact	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02602	full-ens	HLA-DRB345	DRB5	gene_exact	HG03874.2,NA18952.1	12.28	HG02602.1,HG02602.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-A	A	two_field	HG03470.2,HG03654.2	3.12	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-A	A	g_group	HG03470.2,HG03654.2	3.12	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-A	A	cds_exact	HG03470.2,HG03654.2	3.12	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-A	A	gene_exact	HG03470.2,HG03654.2	3.12	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-B	B	two_field	HG01074.1,HG03654.2	7.58	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-B	B	g_group	HG01074.1,HG03654.2	7.58	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-B	B	cds_exact	HG01074.1,HG03654.2	7.58	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-B	B	gene_exact	HG01074.1,HG03654.2	7.58	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-C	C	two_field	NA19835.2,apr011.2	3.11	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-C	C	g_group	NA19835.2,apr011.2	3.11	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-C	C	cds_exact	NA19835.2,apr011.2	3.11	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-C	C	gene_exact	NA19835.2,apr011.2	3.11	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPA1	two_field	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPA1	g_group	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPA1	cds_exact	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPA1	gene_exact	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPB1	two_field	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPB1	g_group	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPB1	cds_exact	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DP	DPB1	gene_exact	apr-m.2,apr046.2	3.45	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DQ	DQA1	two_field	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DQ	DQA1	g_group	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DQ	DQA1	cds_exact	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DQ	DQA1	gene_exact	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	0	1	backbone,backbone
HG02738	full-ens	HLA-DQ	DQB1	two_field	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DQ	DQB1	g_group	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DQ	DQB1	cds_exact	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DQ	DQB1	gene_exact	apr021.2,HG03225.1~DQB1_02-07-01	1.23	HG02738.1,HG02738.2	0	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DRB1	DRB1	two_field	HIFI032487D.1,HG02109.2~DRB1_08-01-01-01	5.57	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DRB1	DRB1	g_group	HIFI032487D.1,HG02109.2~DRB1_08-01-01-01	5.57	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DRB1	DRB1	cds_exact	HIFI032487D.1,HG02109.2~DRB1_08-01-01-01	5.57	HG02738.1,HG02738.2	1	0	1	backbone,ipd_near
HG02738	full-ens	HLA-DRB1	DRB1	gene_exact	HIFI032487D.1,HG02109.2~DRB1_08-01-01-01	5.57	HG02738.1,HG02738.2	0	0	0	backbone,ipd_near
HG02738	full-ens	HLA-DRB345	DRB3	two_field	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB3	g_group	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB3	cds_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB3	gene_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB4	two_field	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB4	g_group	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB4	cds_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB4	gene_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB5	two_field	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB5	g_group	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB5	cds_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG02738	full-ens	HLA-DRB345	DRB5	gene_exact	HG03654.2,KPanRef-078.2	0.32	HG02738.1,HG02738.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-A	A	two_field	HG00423.2,KPanRef-076.2	2.66	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-A	A	g_group	HG00423.2,KPanRef-076.2	2.66	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-A	A	cds_exact	HG00423.2,KPanRef-076.2	2.66	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-A	A	gene_exact	HG00423.2,KPanRef-076.2	2.66	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-B	B	two_field	HG03927.2,HIFI032711D.2	2.15	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-B	B	g_group	HG03927.2,HIFI032711D.2	2.15	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-B	B	cds_exact	HG03927.2,HIFI032711D.2	2.15	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-B	B	gene_exact	HG03927.2,HIFI032711D.2	2.15	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-C	C	two_field	HG01150.2,HIFI032711D.2	4.3	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-C	C	g_group	HG01150.2,HIFI032711D.2	4.3	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-C	C	cds_exact	HG01150.2,HIFI032711D.2	4.3	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-C	C	gene_exact	HG01150.2,HIFI032711D.2	4.3	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPA1	two_field	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPA1	g_group	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPA1	cds_exact	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPA1	gene_exact	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPB1	two_field	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
HG03017	full-ens	HLA-DP	DPB1	g_group	HG02148.1,apr040.1	19.48	HG03017.1,HG03017.2	1	1	2	backbone,backbone
