"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"HG03784_C4_",112,12,67.6411182660594,40.7254240259456,50.4,68.75,40.2,38.5,58.5555555555556,39.4444444444444,78,0,46,37,0,0,0,109,6.05405405405405
