"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"HG01786_C4_",126,29,81.5379299513115,57.7464171451111,76,108.25,29.8,29.25,90.3333333333333,29.5555555555556,84,0,52,55,0,0,0,130,4.58181818181818
