"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"HG03139_C4_",69,16,37.2927595413853,39.7871762282509,27.2,48.25,29.2,16.5,36.5555555555556,23.5555555555556,28,0,26,39,0,0,0,73,3.53846153846154
