"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"HG00329_C4_",111,16,74.2982566357782,42.9574440110444,78.6,62.5,52.4,47.25,71.4444444444444,50.1111111111111,80,0,48,39,0,0,0,100,5.69230769230769
