"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"NA18505_C4_",70,19,39.7362965289775,39.8881535697068,50.4,44,14,19.75,47.5555555555556,16.5555555555556,28,0,27,38,0,0,0,56,3.68421052631579
