"","median_c4mid","median_c4del","mean_c4ins","median_tnxb","mean_c4a_g1","mean_c4a_g2","mean_c4b_g1","mean_c4b_g2","mean_c4a","mean_c4b","c4aL","c4bL","median_mhc_c4","median_mhc_tnxb","mhc_c4_copy","c4_exon_del","c4_exon29_ins","c4_exon29_norm","wgs_c4_copy"
"NA18974_C4_",158,45,87.4498193811842,50.494981811807,104.6,104.5,43.6,47.75,104.555555555556,45.4444444444444,71,0,66,44,0,0,0,154,7.18181818181818
